PSD_PLOT
1, 1, 0, 2
Data set  1, 17 
Alimentacao                   
 0.01 ,  0.991 
 0.008 ,  0.964 
 0.0063 ,  0.914 
 0.004 ,  0.804 
 0.002 ,  0.623 
 0.001 ,  0.45 
 0.0005 ,  0.322 
 0.00025 ,  0.214 
 0.00015 ,  0.159 
 0.000106 ,  0.128 
 0.000075 ,  0.109 
 0.000045 ,  0.093 
 0.000026 ,  0.08 
 0.00002 ,  0.072 
 0.000014 ,  0.064 
 0.000009 ,  0.056 
 0.000007 ,  0.049 
