PSD_PLOT
1,1,0,2
Data set  1,12
Alimentacao             
0.0063,0.9967
0.004,0.9903
0.002,0.9798
0.001,0.8987
0.0005,0.7424
0.00025,0.5134
0.00015,0.3107
0.000105,0.1904
0.000075,0.1276
0.000045,0.0921
0.000038,0.0864
0.00002,0.0741
