PSD_PLOT
1, 1, 0, 2
Data set  1, 12 
undeflow cicl classificador   
 0.001 ,  0.983 
 0.0005 ,  0.947 
 0.00025 ,  0.822 
 0.00015 ,  0.599 
 0.0001 ,  0.392 
 0.000075 ,  0.187 
 0.000045 ,  0.06 
 0.000026 ,  0.041 
 0.00002 ,  0.039 
 0.000014 ,  0.036 
 0.000009 ,  0.036 
 0.000007 ,  0.036 
