PSD_PLOT
1,1,0,2
Data set  1,17
Mill Feed 
0.01,0.9984375
0.008,0.99375
0.0063,0.985069444
0.004,0.965972222
0.002,0.934548611
0.001,0.890465278
0.0005,0.838493056
0.00025,0.716444444
0.00015,0.522611111
0.000106,0.346166667
0.000075,0.173458333
0.000045,0.065729167
0.000026,0.047770833
0.00002,0.044729167
0.000014,0.040861111
0.000009,0.039472222
0.000007,0.038256944
