PSD_PLOT
1, 1, 0, 2
Data set  1, 10 
underflow cicl deslamador     
 0.00025 ,  0.996 
 0.00015 ,  0.991 
 0.0001 ,  0.976 
 0.000075 ,  0.924 
 0.000045 ,  0.726 
 0.000026 ,  0.487 
 0.00002 ,  0.403 
 0.000014 ,  0.307 
 0.000009 ,  0.228 
 0.000007 ,  0.18 
