PSD_PLOT
1, 1, 0, 2
Data set  1, 8 
Product - screen undersize    
 0.0006 ,  0.9611 
 0.0003 ,  0.7739 
 0.000212 ,  0.6921 
 0.00015 ,  0.64 
 0.000106 ,  0.5897 
 0.000075 ,  0.5561 
 0.000045 ,  0.4935 
 0.000038 ,  0.4626 
