PSD_PLOT
1, 1, 0, 2
Data set  1, 13 
UF                            
 0.0028 ,  1 
 0.002 ,  0.9994 
 0.0014 ,  0.9967 
 0.001 ,  0.9954 
 0.00071 ,  0.9721 
 0.0005 ,  0.9095 
 0.000355 ,  0.7362 
 0.00025 ,  0.4232 
 0.00018 ,  0.2185 
 0.000125 ,  0.0995 
 0.00009 ,  0.0635 
 0.000063 ,  0.0377 
 0.000044 ,  0.0359 
