PSD_PLOT
1, 1, 0, 2
Data set  1, 6 
OF                            
 0.00025 ,  0.9643 
 0.00018 ,  0.875 
 0.000125 ,  0.693 
 0.00009 ,  0.5794 
 0.000063 ,  0.4818 
 0.000044 ,  0.4297 
