PSD_PLOT
1, 1, 0, 2
Data set  1, 12 
AL Classificador              
 0.002 ,  0.9996 
 0.0014 ,  0.9977 
 0.001 ,  0.9968 
 0.00071 ,  0.9808 
 0.0005 ,  0.9376 
 0.000355 ,  0.8182 
 0.00025 ,  0.5914 
 0.00018 ,  0.4226 
 0.000125 ,  0.284 
 0.00009 ,  0.2239 
 0.000063 ,  0.1758 
 0.000044 ,  0.1583 
