PSD_PLOT
1, 1, 0, 2
Data set  1, 24 
Plant feed
 168 ,  94.64 
 119 ,  89.83 
 84.1 ,  83.23 
 59.5 ,  76.5 
 42 ,  69.77 
 29.7 ,  62.91 
 21 ,  57.3 
 14.9 ,  52.19 
 10.5 ,  47.54 
 7.44 ,  43.3 
 5.25 ,  39.44 
 3.72 ,  35.92 
 2.63 ,  32.72 
 1.86 ,  29.8 
 1.31 ,  27.15 
 0.929 ,  24.73 
 0.657 ,  22.52 
 0.465 ,  20.51 
 0.328 ,  18.68 
 0.232 ,  17.02 
 0.164 ,  15.5 
 0.116 ,  14.12 
 0.0821 ,  12.86 
 0.0581 ,  11.71 
