PSD_PLOT
1, 1, 0, 2
Data set  1, 8 
AL                            
 0.00236 ,  0.9956 
 0.00165 ,  0.9901 
 0.00117 ,  0.9739 
 0.000841 ,  0.9094 
 0.000595 ,  0.6732 
 0.00042 ,  0.1115 
 0.000297 ,  0.0377 
 0.00021 ,  0.0142 
