PSD_PLOT
1, 1, 0, 2
Data set  1, 6 
Undersize                     
 0.000149 ,  0.9211 
 0.000105 ,  0.7694 
 0.000074 ,  0.6214 
 0.000053 ,  0.5319 
 0.000044 ,  0.4617 
 0.000037 ,  0.3972 
