PSD_PLOT
 4 
 1 
 3 
 2 
 101 
 6 
 1 
Data set       1             24           Feed
1.681E-03     99.8700
1.189E-03     98.9400
8.408E-04     95.5400
5.946E-04     88.0500
4.204E-04     76.6000
2.974E-04     62.9400
2.102E-04     49.2800
1.487E-04     37.1100
1.050E-04     27.0900
7.437E-05     19.4300
5.252E-05     13.7000
3.718E-05     9.9960
2.627E-05     7.2950
1.859E-05     5.3250
1.314E-05     3.8860
9.294E-06     2.8370
6.568E-06     2.0700
4.646E-06     1.5110
3.284E-06     1.1030
2.323E-06     0.8050
1.642E-06     0.5875
1.162E-06     0.4288
8.211E-07     0.3130
5.807E-07     0.2285
Data set       3             24           Underflow
1.681E-03     99.8600
1.189E-03     98.8300
8.408E-04     95.0300
5.946E-04     86.7000
4.204E-04     73.9500
2.974E-04     58.7400
2.102E-04     43.5400
1.487E-04     30.1000
1.050E-04     19.6500
7.437E-05     12.6400
5.252E-05     8.1900
3.718E-05     5.6930
2.627E-05     4.0420
1.859E-05     2.9070
1.314E-05     2.1050
9.294E-06     1.5300
6.568E-06     1.1150
4.646E-06     0.8128
3.284E-06     0.5929
2.323E-06     0.4326
1.642E-06     0.3157
1.162E-06     0.2304
8.211E-07     0.1682
5.807E-07     0.1227
Data set       2             24           Overflow
1.681E-03     100.0000
1.189E-03     100.0000
8.408E-04     100.0000
5.946E-04     100.0000
4.204E-04     100.0000
2.974E-04     100.0000
2.102E-04     99.9800
1.487E-04     99.0100
1.050E-04     92.7700
7.437E-05     79.3200
5.252E-05     62.3100
3.718E-05     47.9800
2.627E-05     36.0200
1.859E-05     26.6700
1.314E-05     19.6100
9.294E-06     14.3700
6.568E-06     10.5100
4.646E-06     7.6770
3.284E-06     5.6060
2.323E-06     4.0930
1.642E-06     2.9870
1.162E-06     2.1810
8.211E-07     1.5920
5.807E-07     1.1620
Data set       101           24           Exercise 2-1 Overflow PSD
1.681E-03     100.0000
1.189E-03     100.0000
8.408E-04     100.0000
5.946E-04     100.0000
4.204E-04     100.0000
2.974E-04     100.0000
2.102E-04     100.0000
1.487E-04     99.7370
1.050E-04     93.7970
7.437E-05     77.8760
5.252E-05     58.7260
3.718E-05     43.8330
2.627E-05     31.3130
1.859E-05     22.2280
1.314E-05     15.7410
9.294E-06     11.1370
6.568E-06     7.8770
4.646E-06     5.5700
3.284E-06     3.9390
2.323E-06     2.7850
1.642E-06     1.9690
1.162E-06     1.3930
8.211E-07     0.9850
5.807E-07     0.6960
