PSD_PLOT
1, 1, 0, 2
Data set  1, 19 
Rougher Concentrate           
 0.008 ,  1 
 0.0063 ,  1 
 0.0056 ,  0.9982 
 0.00475 ,  0.998 
 0.00335 ,  0.9966 
 0.0028 ,  0.9953 
 0.002 ,  0.9905 
 0.0014 ,  0.9813 
 0.001 ,  0.9679 
 0.00071 ,  0.9464 
 0.0005 ,  0.9161 
 0.000355 ,  0.8705 
 0.00025 ,  0.8057 
 0.00018 ,  0.7238 
 0.000106 ,  0.55 
 0.000075 ,  0.35 
 0.000053 ,  0.2602 
 0.000045 ,  0.2461 
 0.000038 ,  0.2155 
