PSD_PLOT
1, 1, 0, 2
Data set  1, 13 
Ball mill discharge           
 0.00335 ,  1 
 0.00236 ,  0.998 
 0.0017 ,  0.993 
 0.00118 ,  0.977 
 0.00085 ,  0.947 
 0.0006 ,  0.887 
 0.000425 ,  0.8 
 0.0003 ,  0.653 
 0.000212 ,  0.512 
 0.00015 ,  0.378 
 0.000106 ,  0.282 
 0.000075 ,  0.211 
 0.000053 ,  0.166 
