PSD_PLOT
1, 1, 0, 2
Data set  1, 24 
Hydrocylone feed
 8.42 ,  99.55 
 5.94 ,  98.08 
 4.21 ,  94.99 
 2.97 ,  90.43 
 2.11 ,  85.11 
 1.48 ,  79.68 
 1.05 ,  74.5 
 0.742 ,  69.63 
 0.526 ,  64.94 
 0.371 ,  60.23 
 0.263 ,  55.29 
 0.186 ,  49.92 
 0.131 ,  43.92 
 0.0929 ,  37.54 
 6.569999E-02 ,  31.4 
 0.0465 ,  25.91 
 0.0328 ,  21.2 
 0.0232 ,  17.23 
 0.0164 ,  13.96 
 0.0116 ,  11.29 
 0.00821 ,  9.14 
 0.00581 ,  7.41 
 0.00411 ,  6.03 
 0.0029 ,  4.93 
