PSD_PLOT
1, 1, 0, 2
Data set  1, 24 
Hydrocyclone overflow
 8.42 ,  100 
 5.94 ,  100 
 4.21 ,  100 
 2.97 ,  100 
 2.11 ,  100 
 1.48 ,  100 
 1.05 ,  100 
 0.742 ,  100 
 0.526 ,  100 
 0.371 ,  100 
 0.263 ,  100 
 0.186 ,  100 
 0.131 ,  99.73 
 0.0929 ,  96.49 
 6.569999E-02 ,  87.75 
 0.0465 ,  75.69 
 0.0328 ,  63.21 
 0.0232 ,  51.87 
 0.0164 ,  42.18 
 0.0116 ,  34.18 
 0.00821 ,  27.68 
 0.00581 ,  22.46 
 0.00411 ,  18.28 
 0.0029 ,  14.93 
