PSD_PLOT from MODSIM
1, 1, 0, 2
Data set  1, 17 
Plitt size distributions
 0.00421 ,  100 
 0.00297 ,  99.996 
 0.00211 ,  99.962 
 0.00148 ,  99.773 
 0.00105 ,  99.064 
 0.000742 ,  97.175 
 0.000526 ,  93.348 
 0.000371 ,  86.574 
 0.000263 ,  75.968 
 0.000186 ,  63.903 
 0.000131 ,  51.919 
 0.0000929 ,  41.458 
 0.0000657 ,  33.125 
 0.0000464 ,  26.93 
 0.0000328 ,  21.762 
 0.0000232 ,  17.485 
 0.0000164 ,  13.978 
